latitude,longitude,place_country_name,scientific_name,common_name,Day,Month,Year
44.6352333816,11.7167429439,Italy,Nezara viridula,Southern Green Stink Bug,3,8,2025
45.0399833333,8.8851183333,Italy,Nezara viridula,Southern Green Stink Bug,30,7,2025
45.9614833997,12.1458955997,Italy,Nezara viridula,Southern Green Stink Bug,3,8,2025
44.8857138172,8.0538415164,Italy,Nezara viridula,Southern Green Stink Bug,3,8,2025
44.8857138172,8.0538415164,Italy,Nezara viridula,Southern Green Stink Bug,3,8,2025
45.4753684822,11.6025774781,Italy,Nezara viridula,Southern Green Stink Bug,5,8,2025
45.7778833333,8.4288944444,Italy,Nezara viridula,Southern Green Stink Bug,5,8,2025
45.6565321756,8.9723832554,Italy,Nezara viridula,Southern Green Stink Bug,6,8,2025
40.5800338767,15.0977223739,Italy,Nezara viridula,Southern Green Stink Bug,6,8,2025
42.1525313235,12.0965594798,Italy,Nezara viridula,Southern Green Stink Bug,5,8,2025
37.6956581547,15.1068066806,Italy,Nezara viridula,Southern Green Stink Bug,6,8,2025
37.695831922,15.1061800495,Italy,Nezara viridula,Southern Green Stink Bug,6,8,2025
46.0433955997,10.7482995997,Italy,Nezara viridula,Southern Green Stink Bug,6,8,2025
45.706232906,9.7656086175,Italy,Nezara viridula,Southern Green Stink Bug,7,8,2025
45.6199833333,9.03843,Italy,Nezara viridula,Southern Green Stink Bug,7,8,2025
43.6706058139,10.6544311659,Italy,Nezara viridula,Southern Green Stink Bug,3,8,2025
43.670606321,10.6544228755,Italy,Nezara viridula,Southern Green Stink Bug,3,8,2025
43.6706110666,10.6544353112,Italy,Nezara viridula,Southern Green Stink Bug,3,8,2025
43.6705758348,10.6543704505,Italy,Nezara viridula,Southern Green Stink Bug,3,8,2025
43.6705884454,10.6543878848,Italy,Nezara viridula,Southern Green Stink Bug,3,8,2025
43.774143219,10.9916219711,Italy,Nezara viridula,Southern Green Stink Bug,7,8,2025
45.5113116667,8.4044666667,Italy,Nezara viridula,Southern Green Stink Bug,7,8,2025
45.511305,8.40447,Italy,Nezara viridula,Southern Green Stink Bug,7,8,2025
45.126178,7.701931,Italy,Nezara viridula,Southern Green Stink Bug,7,8,2025
43.9987616667,12.5390133333,Italy,Nezara viridula,Southern Green Stink Bug,7,8,2025
43.0166863405,13.537760675,Italy,Nezara viridula,Southern Green Stink Bug,8,8,2025
45.6259444444,13.8084138889,Italy,Nezara viridula,Southern Green Stink Bug,8,8,2025
45.0346498997,7.6009988,Italy,Nezara viridula,Southern Green Stink Bug,8,8,2025
43.6529952672,10.6790953961,Italy,Nezara viridula,Southern Green Stink Bug,6,8,2025
45.6017216667,11.3539916667,Italy,Nezara viridula,Southern Green Stink Bug,8,8,2025
45.0812586997,7.5737825,Italy,Nezara viridula,Southern Green Stink Bug,9,8,2025
44.4441805556,8.8202611111,Italy,Nezara viridula,Southern Green Stink Bug,9,8,2025
44.2999723873,12.3391444981,Italy,Nezara viridula,Southern Green Stink Bug,9,8,2025
46.4341329869,11.3535021466,Italy,Nezara viridula,Southern Green Stink Bug,8,8,2025
45.5500175228,10.5710665137,Italy,Nezara viridula,Southern Green Stink Bug,9,8,2025
44.5008466667,11.3533116667,Italy,Nezara viridula,Southern Green Stink Bug,9,8,2025
45.3010366899,9.1540505896,Italy,Nezara viridula,Southern Green Stink Bug,9,8,2025
42.20068,14.22802,Italy,Nezara viridula,Southern Green Stink Bug,9,8,2025
45.011407739,7.62555141,Italy,Nezara viridula,Southern Green Stink Bug,9,8,2025
45.6133518866,11.4446741556,Italy,Nezara viridula,Southern Green Stink Bug,8,8,2025
44.0962628636,9.9445433915,Italy,Nezara viridula,Southern Green Stink Bug,9,8,2025
42.1527228714,12.0963281196,Italy,Nezara viridula,Southern Green Stink Bug,5,8,2025
45.5522083333,12.3125,Italy,Nezara viridula,Southern Green Stink Bug,10,8,2025
45.472979605,8.6214621935,Italy,Nezara viridula,Southern Green Stink Bug,10,8,2025
45.1927082997,9.1383270997,Italy,Nezara viridula,Southern Green Stink Bug,4,8,2025
45.3764844032,9.1448189691,Italy,Nezara viridula,Southern Green Stink Bug,17,6,2025
44.13810288,12.28745357,Italy,Nezara viridula,Southern Green Stink Bug,10,8,2025
43.5824137413,13.500161469,Italy,Nezara viridula,Southern Green Stink Bug,10,8,2025
43.6440914893,10.6590675573,Italy,Nezara viridula,Southern Green Stink Bug,9,8,2025
43.6440971831,10.6591296838,Italy,Nezara viridula,Southern Green Stink Bug,9,8,2025
43.6443443145,10.6608482305,Italy,Nezara viridula,Southern Green Stink Bug,9,8,2025
43.7974744598,10.4994341975,Italy,Nezara viridula,Southern Green Stink Bug,10,8,2025
43.7972629633,10.4996776836,Italy,Nezara viridula,Southern Green Stink Bug,10,8,2025
44.0917787561,10.4471523128,Italy,Nezara viridula,Southern Green Stink Bug,11,8,2025
45.426058,7.9901805,Italy,Nezara viridula,Southern Green Stink Bug,11,8,2025
45.3806149722,7.691549,Italy,Nezara viridula,Southern Green Stink Bug,9,8,2025
46.1116208997,8.2913935997,Italy,Nezara viridula,Southern Green Stink Bug,10,8,2025
45.8702193728,8.8676939806,Italy,Nezara viridula,Southern Green Stink Bug,10,8,2025
45.4345883333,12.357275,Italy,Nezara viridula,Southern Green Stink Bug,6,10,2024
41.8180780677,12.1568660076,Italy,Nezara viridula,Southern Green Stink Bug,12,8,2025
42.9712848108,10.9817241132,Italy,Nezara viridula,Southern Green Stink Bug,12,8,2025
46.670815,11.1685333333,Italy,Nezara viridula,Southern Green Stink Bug,13,8,2025
40.8322747423,8.4113054009,Italy,Nezara viridula,Southern Green Stink Bug,13,8,2025
45.7422216667,8.54222,Italy,Nezara viridula,Southern Green Stink Bug,13,8,2025
45.99773285,12.46211332,Italy,Nezara viridula,Southern Green Stink Bug,13,8,2025
45.6038273432,8.4117690757,Italy,Nezara viridula,Southern Green Stink Bug,11,8,2025
45.3530384532,7.8433665633,Italy,Nezara viridula,Southern Green Stink Bug,13,8,2025
44.177991616,9.6218431368,Italy,Nezara viridula,Southern Green Stink Bug,14,8,2025
45.2769058,7.515852,Italy,Nezara viridula,Southern Green Stink Bug,14,8,2025
44.2514157,10.0097345,Italy,Nezara viridula,Southern Green Stink Bug,14,8,2025
36.9658066,15.2097883,Italy,Nezara viridula,Southern Green Stink Bug,14,8,2025
45.7830837043,12.1940487251,Italy,Nezara viridula,Southern Green Stink Bug,11,8,2025
45.4522027778,7.8545944444,Italy,Nezara viridula,Southern Green Stink Bug,15,8,2025
44.0687955866,9.9346685037,Italy,Nezara viridula,Southern Green Stink Bug,3,8,2025
45.3528633085,10.1854118138,Italy,Nezara viridula,Southern Green Stink Bug,15,8,2025
45.7646895,8.8871339,Italy,Nezara viridula,Southern Green Stink Bug,15,8,2025
40.92247407,14.99293768,Italy,Nezara viridula,Southern Green Stink Bug,15,8,2025
40.92246861,14.99289929,Italy,Nezara viridula,Southern Green Stink Bug,15,8,2025
42.1616971667,12.21635,Italy,Nezara viridula,Southern Green Stink Bug,6,8,2025
45.07888221,7.549440949,Italy,Nezara viridula,Southern Green Stink Bug,6,8,2025
45.7445983429,9.6624266356,Italy,Nezara viridula,Southern Green Stink Bug,10,8,2025
41.0463534884,9.4676894243,Italy,Nezara viridula,Southern Green Stink Bug,15,8,2025
45.4294944444,9.7029555556,Italy,Nezara viridula,Southern Green Stink Bug,16,8,2025
45.746056944,7.4923077799,Italy,Nezara viridula,Southern Green Stink Bug,14,8,2025
45.5976658646,8.7283002527,Italy,Nezara viridula,Southern Green Stink Bug,16,8,2025
43.3505583333,11.2980216667,Italy,Nezara viridula,Southern Green Stink Bug,8,8,2025
44.4994163653,7.7006780909,Italy,Nezara viridula,Southern Green Stink Bug,16,8,2025
45.7918293886,11.8341207504,Italy,Nezara viridula,Southern Green Stink Bug,16,8,2025
45.5762311165,8.9215400722,Italy,Nezara viridula,Southern Green Stink Bug,16,8,2025
45.6292383707,8.5332802766,Italy,Nezara viridula,Southern Green Stink Bug,15,8,2025
44.0916879981,10.4472014306,Italy,Nezara viridula,Southern Green Stink Bug,16,8,2025
44.4371333333,8.8206888889,Italy,Nezara viridula,Southern Green Stink Bug,17,8,2025
44.4371027778,8.8206888889,Italy,Nezara viridula,Southern Green Stink Bug,17,8,2025
41.7402764391,12.251453765,Italy,Nezara viridula,Southern Green Stink Bug,10,8,2025
45.6549262778,11.9690322778,Italy,Nezara viridula,Southern Green Stink Bug,17,8,2025
43.5349527778,10.5074222222,Italy,Nezara viridula,Southern Green Stink Bug,28,7,2025
43.5268093328,10.3406976163,Italy,Nezara viridula,Southern Green Stink Bug,17,8,2025
44.98266078,8.40922756,Italy,Nezara viridula,Southern Green Stink Bug,17,8,2025
40.9008923863,14.7414147109,Italy,Nezara viridula,Southern Green Stink Bug,17,8,2025
45.9643996507,10.3057460859,Italy,Nezara viridula,Southern Green Stink Bug,17,8,2025
45.811036,8.8343959722,Italy,Nezara viridula,Southern Green Stink Bug,17,8,2025
45.2891387939,10.2707042694,Italy,Nezara viridula,Southern Green Stink Bug,18,8,2025
45.202084249,12.2941564769,Italy,Nezara viridula,Southern Green Stink Bug,18,8,2025
45.4952572617,9.2585825175,Italy,Nezara viridula,Southern Green Stink Bug,6,6,2025
44.4218740142,7.7346173287,Italy,Nezara viridula,Southern Green Stink Bug,18,8,2025
44.686517,8.0340969722,Italy,Nezara viridula,Southern Green Stink Bug,19,8,2025
45.6308822175,8.5408743471,Italy,Nezara viridula,Southern Green Stink Bug,19,8,2025
45.6297709075,8.5445597023,Italy,Nezara viridula,Southern Green Stink Bug,19,8,2025
46.3239271313,11.0922381354,Italy,Nezara viridula,Southern Green Stink Bug,19,8,2025
45.7080466667,9.6581716667,Italy,Nezara viridula,Southern Green Stink Bug,19,8,2025
45.0424802,7.78956964,Italy,Nezara viridula,Southern Green Stink Bug,19,8,2025
45.342525,12.0675638333,Italy,Nezara viridula,Southern Green Stink Bug,19,8,2025
42.6562526,13.7042481,Italy,Nezara viridula,Southern Green Stink Bug,20,8,2025
45.4257318125,8.5072049126,Italy,Nezara viridula,Southern Green Stink Bug,13,8,2025
44.5768418138,8.0516862735,Italy,Nezara viridula,Southern Green Stink Bug,20,8,2025
46.1560860659,12.3903629152,Italy,Nezara viridula,Southern Green Stink Bug,20,8,2025
44.4304107811,8.8212350557,Italy,Nezara viridula,Southern Green Stink Bug,20,8,2025
43.3505866667,11.298025,Italy,Nezara viridula,Southern Green Stink Bug,19,8,2025
45.5208565971,10.2474668298,Italy,Nezara viridula,Southern Green Stink Bug,20,8,2025
45.6396865833,8.4568395556,Italy,Nezara viridula,Southern Green Stink Bug,20,8,2025
43.7148615274,12.2710378468,Italy,Nezara viridula,Southern Green Stink Bug,21,8,2025
44.4267611111,8.8219305556,Italy,Nezara viridula,Southern Green Stink Bug,21,8,2025
44.4370722222,8.8205861111,Italy,Nezara viridula,Southern Green Stink Bug,21,8,2025
45.8363111111,8.7249666667,Italy,Nezara viridula,Southern Green Stink Bug,21,8,2025
38.2204947331,15.4073448501,Italy,Nezara viridula,Southern Green Stink Bug,21,8,2025
45.5016278415,8.99193277,Italy,Nezara viridula,Southern Green Stink Bug,21,8,2025
45.6268005278,8.4656734444,Italy,Nezara viridula,Southern Green Stink Bug,21,8,2025
45.7832722222,8.4285444444,Italy,Nezara viridula,Southern Green Stink Bug,21,8,2025
45.7818861111,8.4301222222,Italy,Nezara viridula,Southern Green Stink Bug,21,8,2025
45.0964731349,12.3283811286,Italy,Nezara viridula,Southern Green Stink Bug,21,8,2025
45.0940237,12.3310999997,Italy,Nezara viridula,Southern Green Stink Bug,21,8,2025
45.093735,12.3306143,Italy,Nezara viridula,Southern Green Stink Bug,21,8,2025
44.7927579511,7.6649267719,Italy,Nezara viridula,Southern Green Stink Bug,21,8,2025
44.7927579511,7.6649267719,Italy,Nezara viridula,Southern Green Stink Bug,21,8,2025
42.4453525352,13.6395268965,Italy,Nezara viridula,Southern Green Stink Bug,2,8,2025
45.2530178106,9.0813250467,Italy,Nezara viridula,Southern Green Stink Bug,22,8,2025
42.4664433333,12.1750833333,Italy,Nezara viridula,Southern Green Stink Bug,22,8,2025
44.4328361111,8.8196416667,Italy,Nezara viridula,Southern Green Stink Bug,22,8,2025
45.8175783333,9.3185133333,Italy,Nezara viridula,Southern Green Stink Bug,22,8,2025
45.5739216667,12.8158716667,Italy,Nezara viridula,Southern Green Stink Bug,22,8,2025
43.5370138889,10.5080916667,Italy,Nezara viridula,Southern Green Stink Bug,23,8,2025
45.7518283,10.1117542,Italy,Nezara viridula,Southern Green Stink Bug,23,8,2025
42.0241258,12.9096229,Italy,Nezara viridula,Southern Green Stink Bug,23,8,2025
45.2330684541,8.2535664521,Italy,Nezara viridula,Southern Green Stink Bug,22,8,2025
45.6333105071,9.3726300551,Italy,Nezara viridula,Southern Green Stink Bug,23,8,2025
43.6520796037,10.6787968742,Italy,Nezara viridula,Southern Green Stink Bug,16,8,2025
43.6520489856,10.6788463776,Italy,Nezara viridula,Southern Green Stink Bug,16,8,2025
43.6527891499,10.6776081662,Italy,Nezara viridula,Southern Green Stink Bug,16,8,2025
45.6261328,9.2770249,Italy,Nezara viridula,Southern Green Stink Bug,23,8,2025
43.6436877076,10.6347861094,Italy,Nezara viridula,Southern Green Stink Bug,17,8,2025
45.5429416667,10.2254916667,Italy,Nezara viridula,Southern Green Stink Bug,23,8,2025
45.4284555556,8.3963832778,Italy,Nezara viridula,Southern Green Stink Bug,23,8,2025
46.4458783333,11.2548616667,Italy,Nezara viridula,Southern Green Stink Bug,23,8,2025
45.3257825256,7.4613692511,Italy,Nezara viridula,Southern Green Stink Bug,23,8,2025
45.5921677508,9.2927612364,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
45.9916413474,11.6654436663,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
44.7927579511,7.6649267719,Italy,Nezara viridula,Southern Green Stink Bug,23,8,2025
45.637679603,10.030688988,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
45.637706467,10.0306626689,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
45.6377157709,10.0305933505,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
45.6906000408,12.1751582623,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
45.495525,7.8944083333,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
45.4910740221,9.1890006512,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
45.2825121,10.2013395,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
45.2825121,10.2013395,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
45.2825121,10.2013395,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
45.2825121,10.2013395,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
45.7217366667,9.7244366667,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
43.670695002,10.5739887804,Italy,Nezara viridula,Southern Green Stink Bug,23,8,2025
45.698411319,8.6124695068,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
42.1263305,12.1283445,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
45.7216097673,12.4238654226,Italy,Nezara viridula,Southern Green Stink Bug,5,8,2025
45.8426138889,8.7090388889,Italy,Nezara viridula,Southern Green Stink Bug,25,8,2025
44.6971209725,10.6037743521,Italy,Nezara viridula,Southern Green Stink Bug,25,8,2025
44.7839257992,10.7988200025,Italy,Nezara viridula,Southern Green Stink Bug,25,8,2025
43.3533666667,12.5821833333,Italy,Nezara viridula,Southern Green Stink Bug,25,8,2025
44.4399361111,8.8000583333,Italy,Nezara viridula,Southern Green Stink Bug,25,8,2025
44.4218740142,7.7346173287,Italy,Nezara viridula,Southern Green Stink Bug,25,8,2025
44.4218740142,7.7346173287,Italy,Nezara viridula,Southern Green Stink Bug,25,8,2025
44.4218740142,7.7346173287,Italy,Nezara viridula,Southern Green Stink Bug,25,8,2025
43.151264137,10.5519624799,Italy,Nezara viridula,Southern Green Stink Bug,22,8,2025
46.6645816667,11.1433566667,Italy,Nezara viridula,Southern Green Stink Bug,26,8,2025
43.6177881149,11.190321558,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
45.9466666667,8.66108,Italy,Nezara viridula,Southern Green Stink Bug,26,8,2025
45.7028806788,9.0849614516,Italy,Nezara viridula,Southern Green Stink Bug,26,8,2025
45.676455,9.512705,Italy,Nezara viridula,Southern Green Stink Bug,26,8,2025
42.425595,12.1344083333,Italy,Nezara viridula,Southern Green Stink Bug,26,8,2025
43.4667602717,11.7825890789,Italy,Nezara viridula,Southern Green Stink Bug,26,8,2025
45.314516021,8.4171910317,Italy,Nezara viridula,Southern Green Stink Bug,26,8,2025
43.3037376403,13.7113208769,Italy,Nezara viridula,Southern Green Stink Bug,26,8,2025
45.6283607222,8.4643678611,Italy,Nezara viridula,Southern Green Stink Bug,26,8,2025
43.0049548366,10.5125618353,Italy,Nezara viridula,Southern Green Stink Bug,25,8,2025
43.0513051,11.9583715,Italy,Nezara viridula,Southern Green Stink Bug,27,8,2025
44.4890748513,8.8390326295,Italy,Nezara viridula,Southern Green Stink Bug,27,8,2025
46.0575115507,13.2625063509,Italy,Nezara viridula,Southern Green Stink Bug,27,8,2025
45.4645416667,9.1581195,Italy,Nezara viridula,Southern Green Stink Bug,27,8,2025
43.1835236157,10.5557963625,Italy,Nezara viridula,Southern Green Stink Bug,27,8,2025
45.7128349099,9.299226366,Italy,Nezara viridula,Southern Green Stink Bug,27,8,2025
43.982782591,11.3505074009,Italy,Nezara viridula,Southern Green Stink Bug,22,8,2025
45.7734255,9.2398375997,Italy,Nezara viridula,Southern Green Stink Bug,22,8,2025
44.8568370997,12.2482507997,Italy,Nezara viridula,Southern Green Stink Bug,29,8,2025
44.8557603,12.2442217,Italy,Nezara viridula,Southern Green Stink Bug,29,8,2025
44.43007,7.60305,Italy,Nezara viridula,Southern Green Stink Bug,29,8,2025
41.8849602916,12.2929840162,Italy,Nezara viridula,Southern Green Stink Bug,14,8,2025
45.48603728,7.89136178,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
46.7012955054,11.1797205107,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
42.7336573905,12.3371371999,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
43.6443582933,10.6609431334,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
43.6393035893,10.6706988454,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
43.6392630787,10.6707707356,Italy,Nezara viridula,Southern Green Stink Bug,24,8,2025
43.7044448611,11.8121528611,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
46.2447218281,11.0597251449,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
46.2445166667,11.059855,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
42.5195263392,13.7993964586,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
42.4350178288,13.7619436613,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
45.5094862698,10.976241678,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
45.512912331,10.9758544341,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
44.9316321178,7.6042315364,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
44.4509805556,8.8473333333,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
45.1518515161,7.5906217994,Italy,Nezara viridula,Southern Green Stink Bug,29,8,2025
45.8388523607,10.1166954267,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
45.6355758,9.331875,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
46.4084193997,11.2361731,Italy,Nezara viridula,Southern Green Stink Bug,31,8,2025
37.8440437317,14.9878959656,Italy,Nezara viridula,Southern Green Stink Bug,31,8,2025
41.0476295203,14.9088767543,Italy,Nezara viridula,Southern Green Stink Bug,31,8,2025
45.5009664,7.9128917,Italy,Nezara viridula,Southern Green Stink Bug,31,8,2025
45.6173744167,8.4318170556,Italy,Nezara viridula,Southern Green Stink Bug,31,8,2025
45.5734718248,8.7100438905,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
45.5943784245,8.8659178312,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
45.066577415,8.6080030974,Italy,Nezara viridula,Southern Green Stink Bug,31,8,2025
46.0417888333,8.255855,Italy,Nezara viridula,Southern Green Stink Bug,31,8,2025
45.3214027778,8.4176583333,Italy,Nezara viridula,Southern Green Stink Bug,31,8,2025
45.6579166667,9.2672383333,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
44.9329418484,7.6086464524,Italy,Nezara viridula,Southern Green Stink Bug,1,9,2025
41.8849602916,12.2929840162,Italy,Nezara viridula,Southern Green Stink Bug,18,8,2025
45.7890026,8.5894169,Italy,Nezara viridula,Southern Green Stink Bug,1,9,2025
44.56432,11.3107783333,Italy,Nezara viridula,Southern Green Stink Bug,1,9,2025
45.1218937431,10.4445233289,Italy,Nezara viridula,Southern Green Stink Bug,1,9,2025
44.3941854744,7.5486487895,Italy,Nezara viridula,Southern Green Stink Bug,1,9,2025
43.5377444444,10.5101694444,Italy,Nezara viridula,Southern Green Stink Bug,1,9,2025
45.53592,12.20153,Italy,Nezara viridula,Southern Green Stink Bug,31,8,2025
46.3638643793,11.2562927976,Italy,Nezara viridula,Southern Green Stink Bug,1,9,2025
41.0321805,14.9966383333,Italy,Nezara viridula,Southern Green Stink Bug,2,9,2025
45.1254525,10.4422614,Italy,Nezara viridula,Southern Green Stink Bug,2,9,2025
45.7793169358,8.7168882787,Italy,Nezara viridula,Southern Green Stink Bug,1,9,2025
42.232262277,12.5921636447,Italy,Nezara viridula,Southern Green Stink Bug,1,9,2025
45.5212165925,10.2495550937,Italy,Nezara viridula,Southern Green Stink Bug,2,9,2025
45.522450449,10.2476818793,Italy,Nezara viridula,Southern Green Stink Bug,2,9,2025
43.983375,11.3466333333,Italy,Nezara viridula,Southern Green Stink Bug,2,9,2025
45.4710388889,9.1899444444,Italy,Nezara viridula,Southern Green Stink Bug,1,9,2025
45.4711666667,9.1894944444,Italy,Nezara viridula,Southern Green Stink Bug,1,9,2025
43.7074483285,11.2199334428,Italy,Nezara viridula,Southern Green Stink Bug,2,9,2025
45.7380223188,8.9461551234,Italy,Nezara viridula,Southern Green Stink Bug,2,9,2025
44.450686031,8.8473274232,Italy,Nezara viridula,Southern Green Stink Bug,2,9,2025
44.3924785,8.9529899,Italy,Nezara viridula,Southern Green Stink Bug,2,9,2025
44.9545416851,9.3526335061,Italy,Nezara viridula,Southern Green Stink Bug,2,9,2025
43.7791502936,10.6133803758,Italy,Nezara viridula,Southern Green Stink Bug,2,9,2025
45.4399133333,12.3241916667,Italy,Nezara viridula,Southern Green Stink Bug,2,9,2025
43.6347896036,10.6937711076,Italy,Nezara viridula,Southern Green Stink Bug,31,8,2025
45.5017996692,8.9919774496,Italy,Nezara viridula,Southern Green Stink Bug,3,9,2025
45.0096642997,7.6657228,Italy,Nezara viridula,Southern Green Stink Bug,1,8,2025
44.4101850876,7.5475641713,Italy,Nezara viridula,Southern Green Stink Bug,2,9,2025
45.1240766,10.4435057,Italy,Nezara viridula,Southern Green Stink Bug,3,9,2025
42.9882755,10.8952509,Italy,Nezara viridula,Southern Green Stink Bug,3,9,2025
42.9882755,10.8952509,Italy,Nezara viridula,Southern Green Stink Bug,3,9,2025
43.7741996803,10.289874139,Italy,Nezara viridula,Southern Green Stink Bug,3,9,2025
43.8087721745,11.6991253798,Italy,Nezara viridula,Southern Green Stink Bug,4,9,2025
44.4994163653,7.7006780909,Italy,Nezara viridula,Southern Green Stink Bug,2,9,2025
45.361032781,9.6541881252,Italy,Nezara viridula,Southern Green Stink Bug,3,9,2025
44.9617013928,7.5855020061,Italy,Nezara viridula,Southern Green Stink Bug,3,9,2025
41.3585827732,14.675132297,Italy,Nezara viridula,Southern Green Stink Bug,4,9,2025
45.3588711424,10.7398347091,Italy,Nezara viridula,Southern Green Stink Bug,4,9,2025
45.1227288,10.4435678,Italy,Nezara viridula,Southern Green Stink Bug,4,9,2025
43.5368888889,10.5141333333,Italy,Nezara viridula,Southern Green Stink Bug,4,9,2025
44.4979166667,10.4837783333,Italy,Nezara viridula,Southern Green Stink Bug,5,9,2025
41.9531381997,12.5282517997,Italy,Nezara viridula,Southern Green Stink Bug,5,9,2025
43.8231026987,10.6931005263,Italy,Nezara viridula,Southern Green Stink Bug,30,8,2025
43.4911380914,12.7682881058,Italy,Nezara viridula,Southern Green Stink Bug,5,9,2025
45.1265328,10.444534,Italy,Nezara viridula,Southern Green Stink Bug,5,9,2025
44.4303674743,8.9570415393,Italy,Nezara viridula,Southern Green Stink Bug,5,9,2025
44.430450314,8.956890665,Italy,Nezara viridula,Southern Green Stink Bug,5,9,2025
44.4581887835,8.9829811826,Italy,Nezara viridula,Southern Green Stink Bug,5,9,2025
45.7719549997,9.2398831997,Italy,Nezara viridula,Southern Green Stink Bug,5,9,2025
45.0252641891,7.6636894047,Italy,Nezara viridula,Southern Green Stink Bug,11,8,2025
45.0710379,7.3897551,Italy,Nezara viridula,Southern Green Stink Bug,6,9,2025
45.5371141355,9.2375459522,Italy,Nezara viridula,Southern Green Stink Bug,6,9,2025
45.1472883333,7.5982333333,Italy,Nezara viridula,Southern Green Stink Bug,6,9,2025
45.1394555904,10.4406689107,Italy,Nezara viridula,Southern Green Stink Bug,6,9,2025
45.1413916667,7.1430638333,Italy,Nezara viridula,Southern Green Stink Bug,6,9,2025
46.0124291997,11.9106325997,Italy,Nezara viridula,Southern Green Stink Bug,6,9,2025
41.3582445486,14.6748499945,Italy,Nezara viridula,Southern Green Stink Bug,6,9,2025
41.6872583333,13.7699166667,Italy,Nezara viridula,Southern Green Stink Bug,6,9,2025
46.6912773,11.1880227,Italy,Nezara viridula,Southern Green Stink Bug,7,9,2025
46.1314943888,9.6003646776,Italy,Nezara viridula,Southern Green Stink Bug,7,9,2025
45.6895524484,9.4719941542,Italy,Nezara viridula,Southern Green Stink Bug,7,9,2025
43.3720469127,12.9887302592,Italy,Nezara viridula,Southern Green Stink Bug,7,9,2025
45.0020203737,8.484753425,Italy,Nezara viridula,Southern Green Stink Bug,7,9,2025
45.0020759365,8.4856923399,Italy,Nezara viridula,Southern Green Stink Bug,7,9,2025
43.3924785317,13.0391982297,Italy,Nezara viridula,Southern Green Stink Bug,7,9,2025
45.3804906313,11.8522971383,Italy,Nezara viridula,Southern Green Stink Bug,7,9,2025
44.5034722222,10.5401138889,Italy,Nezara viridula,Southern Green Stink Bug,6,9,2025
42.7894659608,11.6620250683,Italy,Nezara viridula,Southern Green Stink Bug,7,9,2025
42.7894620241,11.6620129984,Italy,Nezara viridula,Southern Green Stink Bug,7,9,2025
44.678206,8.02508,Italy,Nezara viridula,Southern Green Stink Bug,8,9,2025
45.4836339554,8.6298579723,Italy,Nezara viridula,Southern Green Stink Bug,8,9,2025
44.3147135741,7.4826786696,Italy,Nezara viridula,Southern Green Stink Bug,8,9,2025
45.1256891,10.4420476,Italy,Nezara viridula,Southern Green Stink Bug,8,9,2025
45.5206033014,10.2499309077,Italy,Nezara viridula,Southern Green Stink Bug,9,9,2025
41.8566281605,12.0631824338,Italy,Nezara viridula,Southern Green Stink Bug,9,9,2025
45.5213769818,10.2493338436,Italy,Nezara viridula,Southern Green Stink Bug,9,9,2025
44.7927579511,7.6649267719,Italy,Nezara viridula,Southern Green Stink Bug,6,9,2025
46.4670070997,11.2456878,Italy,Nezara viridula,Southern Green Stink Bug,9,9,2025
45.3950433468,9.2079258424,Italy,Nezara viridula,Southern Green Stink Bug,9,9,2025
45.1203233333,6.9843883333,Italy,Nezara viridula,Southern Green Stink Bug,9,9,2025
